customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1492-QGCLU,1,0.0,1,1,0.8400143297628127,1,0,0.6959043331506402,0.9667840551422705,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
6845-RGTYS,0,0.0,1,0,0.5956921474426305,1,1,1.1296333501939984,0.9551722619595919,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
7328-OWMOM,0,0.0,0,1,-0.055833672077855064,1,0,-1.4843733310673135,-0.35959017016608696,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4418-LZMSV,1,0.0,1,1,-0.7888002190384014,1,0,-0.09843463292876686,-0.20419389039651728,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
5155-AZQPB,0,0.0,1,1,-0.1779947632379461,1,0,-0.49394231896830415,0.20248760299050664,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8861-HGGKB,0,0.0,0,0,-0.9109613101984924,1,0,0.720831288153132,-0.13834941528585837,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1087-GRUYI,1,0.0,1,0,0.22920887396235737,1,0,-1.4744025490663168,-0.20988501590310346,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
7065-YUNRY,0,0.0,0,0,-1.2774445836787656,1,1,-0.6468276429835875,-2.0009115559674773,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7694-VLBWQ,1,0.0,1,0,1.4100994218432374,1,0,1.3074456292117733,1.238964210582522,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
2546-KZAAT,1,0.0,1,0,0.7992939660427822,1,1,0.35357415111641893,0.8523740532437574,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
0181-RITDD,1,0.0,1,1,1.2064976032430856,1,0,1.4420511862252297,1.21895110430537,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
5989-PGKJB,0,0.0,0,0,-0.6666391278783103,1,1,0.7141841001524675,0.16961115068159371,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4795-KTRTH,0,1.0,1,0,-1.1145631287986442,1,1,0.5396954151350245,-0.6561459888294735,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8272-ONJLV,1,0.0,0,0,-0.8295205827584317,1,0,1.0282637331838649,0.08981665288426133,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1488-PBLJN,0,0.0,1,1,1.6137012404433893,1,1,1.7312038642541347,1.3586979472863219,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0308-GIQJT,1,1.0,0,0,1.5729808767233588,1,0,1.3622849302172555,1.2695442091206808,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
3778-FOAQW,0,0.0,1,0,-0.3408762181180675,1,0,-1.4827115340671475,-0.5233767735250926,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4452-ROHMO,0,0.0,0,0,-0.7073594915983407,1,0,-1.5009913010689746,-0.7294611509342871,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
6481-OGDOO,1,0.0,1,0,1.4100994218432374,1,1,0.85876043916692,1.1418343536786835,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
3090-LETTY,1,0.0,0,1,-1.2367242199587352,1,0,-0.12668518193159078,-1.3080115963235919,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5349-AZPEW,0,0.0,1,1,-1.1145631287986442,0,0,-1.3198554280508674,-1.3528051825704095,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3753-TSEMP,0,0.0,1,0,-0.7073594915983407,1,0,0.7773323861587803,0.1934461822647769,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
8305-VHZBZ,1,0.0,0,0,-1.2774445836787656,1,1,-1.481049737066981,-2.504604862941073,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
9720-JJJOR,1,0.0,1,1,0.35136996512244845,1,1,-0.14828854293375057,0.574368623651926,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
8100-HZZLJ,0,0.0,0,1,0.43281069256250915,1,1,-0.02697736192162338,0.629853448280078,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
8775-ERLNB,1,1.0,1,0,-1.2774445836787656,1,0,0.3170146171127639,-1.6873121517614496,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8309-IEYJD,0,1.0,0,0,-1.2774445836787656,1,1,0.19404163910047073,-1.719801324756896,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9172-JITSM,0,0.0,1,1,-0.2594354906780068,1,1,0.8654076271675846,0.5348082192665709,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
6298-QDFNH,1,0.0,0,0,-0.4223169455581282,1,1,0.48485611412954227,0.33430483303347924,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7398-HPYZQ,1,0.0,1,0,1.5729808767233588,1,0,0.8570986421667539,1.177840672610236,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3546-GHEAE,1,0.0,0,0,-1.0331224013585834,1,0,-1.505976692069473,-1.176220795791662,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
7361-YPXFS,0,1.0,0,0,-0.1779947632379461,1,0,-0.010359391919962149,0.3834967000164703,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
6557-BZXLQ,1,1.0,0,0,-0.6666391278783103,1,0,0.16246749609731476,0.00831430934082073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2550-QHZGP,1,0.0,0,0,-1.0331224013585834,1,0,-1.504314895069307,-1.3371938421877347,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
7519-JTWQH,0,0.0,0,0,1.4915401492832983,1,1,1.5201556452330371,1.27585326348825,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
2538-OIMXF,0,0.0,0,1,-1.2774445836787656,0,0,-1.33148800705203,-2.380484049350014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8543-MSDMF,1,0.0,0,0,-1.1960038562387048,1,1,0.4200460311230638,-1.034780597371893,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
9961-JBNMK,1,1.0,0,0,-0.46303730927815856,1,1,1.0648232671875193,0.4373302595515527,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1170-SASML,0,0.0,1,0,1.4915401492832983,1,1,0.6859335511496436,1.1216408479716549,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4872-JCVCA,0,0.0,1,0,1.5729808767233588,0,1,-0.5703849809759457,0.7654422254596798,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
5346-BZCHP,0,0.0,1,1,1.4915401492832983,1,0,-1.5076384890696393,0.17253745651677765,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
2038-LLMLM,0,0.0,0,0,0.6364125111626608,1,1,1.2991366442109427,1.011292354499024,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
6173-ITPWD,1,0.0,1,0,0.5956921474426305,1,1,0.6177998741428321,0.8848231708001236,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
9734-UYXQI,0,0.0,0,0,-1.2367242199587352,1,1,-0.5105602889699654,-1.4574503400985888,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1216-BGTSP,1,0.0,0,0,0.5142514200025698,1,1,1.4520219682262263,1.013718696746187,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
4138-NAXED,1,0.0,0,0,0.758573602322752,1,0,0.5396954151350245,0.8881054972972658,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2189-UXTKY,0,0.0,1,0,-0.4223169455581282,1,1,0.47987072312904416,0.33890658373208543,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0744-BIKKF,1,0.0,0,0,1.6137012404433893,1,0,0.7274784761537967,1.1595426923986634,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
7483-IQWIB,1,0.0,1,1,0.18848851024232702,1,1,0.9368648981747281,0.7725499473681456,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
5248-KWLAR,1,0.0,1,1,1.5729808767233588,1,0,0.8504514541660894,1.169863446169398,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
4958-GZWIY,1,0.0,1,1,-1.0331224013585834,1,0,-0.533825446972291,-0.7129056015966511,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7996-MHXLW,0,0.0,0,0,1.369379058123207,1,1,-1.3165318340505352,0.3166540453164699,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
7833-PKIHD,1,0.0,1,1,0.758573602322752,1,1,0.3868100911197414,0.868977454131742,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
7061-OVMIM,0,0.0,1,1,-0.0965540357978854,1,0,-1.502653098069141,-0.33889618597525634,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5153-RTHKF,0,0.0,0,0,0.06632741908223598,1,0,0.684271754149477,0.6663738654510042,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1852-QSWCD,1,0.0,1,1,1.2879383306831464,1,1,-1.328164413051698,0.24859238317230153,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4832-VRBMR,1,1.0,1,0,1.3286586944031769,1,1,1.2758714862086173,1.2158075170990412,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
9079-LWTFD,1,0.0,0,0,0.5956921474426305,1,0,1.1961052302006432,0.9741576053878247,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
6356-ELRKD,0,0.0,0,0,-1.2774445836787656,1,1,1.0249401391835322,-1.5266889912082664,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
8624-GIOUT,0,0.0,0,0,0.6771328748826912,1,1,-0.16656830993557784,0.6747093285247708,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3392-EHMNK,0,0.0,1,1,1.4100994218432374,1,0,0.9750862291785486,1.167571108464383,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
5986-WWXDV,1,0.0,0,1,0.26992923768238775,1,0,-1.5093002860698053,-0.17968340800088733,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3061-BCKYI,1,0.0,0,0,-0.748079855318371,1,0,-1.491020519067978,-0.8296199978734718,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
6179-GJPSO,0,1.0,0,0,0.43281069256250915,1,1,1.4420511862252297,0.9646297183591666,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
7901-TBKJX,1,1.0,0,0,0.9621754209229036,1,1,1.2060760122016398,1.0906577289606545,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7228-PAQPD,0,0.0,0,0,-0.748079855318371,1,0,-0.18817167093773737,-0.1849530124806314,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
3177-LASXD,0,0.0,0,0,-1.2774445836787656,1,0,0.21896859410296257,-1.7130820811165626,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7746-QYVCO,1,0.0,1,1,-0.6666391278783103,1,1,-0.29618847594853537,-0.11779009676951956,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
5804-HYIEZ,1,0.0,1,1,1.5322605130033284,1,1,1.3722557122182522,1.2843240928824582,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
9919-FZDED,1,1.0,1,0,1.6137012404433893,1,1,0.642726829145324,1.1338542339358113,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
5934-TSSAU,0,0.0,1,1,-0.38159658183809786,1,1,0.3502505571160864,0.32399954561039107,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3486-KHMLI,1,0.0,0,1,-0.46303730927815856,1,0,-1.33148800705203,-0.5090314279482349,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4897-QSUYC,0,0.0,0,0,-1.2774445836787656,1,1,-1.4827115340671475,-2.5061274553366903,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1084-UQCHV,1,0.0,0,1,-1.2774445836787656,1,0,0.1657910900976468,-1.7275020828493861,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8290-YWKHZ,0,1.0,1,0,-0.015113308357824713,1,1,0.9451738831755587,0.6739839869747641,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2955-BJZHG,1,0.0,1,1,-0.62591876415828,1,0,0.534710024134526,0.19817825898492927,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3806-DXQOM,0,0.0,0,0,-1.1552834925186746,0,1,-1.034026344022294,-1.292739196244227,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6784-XYJAE,0,0.0,0,0,0.14776814652229667,1,0,-0.29785027294870164,0.4085067983588646,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3933-DQPWX,0,0.0,0,0,0.7178532386027215,0,0,-0.8329489070021932,0.4055956530984602,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
6661-EIPZC,0,0.0,1,1,0.6364125111626608,0,1,-1.1719554950360824,0.2083097178256857,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
8957-THMOA,0,0.0,0,1,0.7178532386027215,1,0,-1.4827115340671475,-0.038048469234491726,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
2251-PYLPB,1,0.0,1,0,1.6137012404433893,1,0,0.4915033021302069,1.1151828484795994,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
5555-RNPGT,1,0.0,0,1,-0.9109613101984924,1,0,-1.328164413051698,-0.9817684092808943,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1057-FOGLZ,0,0.0,0,0,-0.5851984004382496,1,0,-1.4993295040688086,-0.6223534722283195,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
9300-RENDD,1,0.0,0,0,-1.2774445836787656,1,1,0.5047976781315361,-1.6406586034047763,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0761-AETCS,0,0.0,0,0,-1.2774445836787656,1,0,-1.5109620830699715,-2.532577240186396,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
8087-LGYHQ,1,0.0,0,0,-0.9516816739185228,1,1,0.9734244321783826,-0.15340695267525215,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4137-BTIKL,1,0.0,0,0,-1.2367242199587352,1,0,0.8637458301674186,-1.1407761224479744,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2190-BCXEC,0,0.0,1,0,0.3106496014024181,1,1,0.46823814412788106,0.7156785903822549,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6227-FBDXH,1,0.0,1,0,1.4915401492832983,1,0,1.15456030519649,1.2204417836186305,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
2153-MREFK,0,0.0,1,0,0.18848851024232702,1,1,1.1445895231954935,0.8336171390856983,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
2911-WDXMV,1,0.0,0,1,-0.5851984004382496,1,1,0.5247392421335293,0.20084061689678628,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7206-PQBBZ,1,1.0,1,0,-0.8702409464784621,1,1,0.18074726309914202,-0.13537193084004254,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3106-ULWFW,0,0.0,1,0,-0.9924020376385531,1,1,0.6792863631489789,-0.3192047741495264,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0925-VYDLG,0,0.0,0,0,-1.1960038562387048,1,0,0.3485887601159204,-0.9318559276902578,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4547-FZJWE,1,0.0,1,1,0.9214550572028734,1,0,-0.17653909193657447,0.7218643565483494,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
7422-WNBTY,1,0.0,1,0,0.025607055362205634,1,1,0.9501592741760567,0.7084538131411781,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0842-IWYCP,0,0.0,0,0,0.5549717837226001,1,0,-0.6584602219847502,0.4798915092764849,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3521-HTQTV,1,0.0,0,0,0.06632741908223598,1,0,-1.2849576910473786,-0.03177587521932829,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3744-ZBHON,0,0.0,0,0,-1.1960038562387048,1,0,-1.481049737066981,-1.7631001816118654,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3373-DIUUN,1,0.0,1,1,-0.0965540357978854,1,0,-1.4461520000634926,-0.23785184666635117,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
8383-SGHJU,0,0.0,0,0,0.025607055362205634,1,0,-0.17820088893674074,0.4122469924313799,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
7607-QKKTJ,1,0.0,1,1,0.5142514200025698,1,1,1.0049985751815391,0.9312945085728096,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
7707-PYBBH,1,0.0,0,0,0.3106496014024181,1,1,-0.09511103892843457,0.6083142284769528,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
8984-HPEMB,0,0.0,0,0,1.5729808767233588,1,1,1.7910285562601154,1.3586903420946945,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
4349-GFQHK,1,0.0,0,0,-1.2774445836787656,1,0,-0.34604238595351905,-1.8857892440276913,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4139-DETXS,0,0.0,1,1,1.6137012404433893,0,0,-0.010359391919962149,0.9543612331986681,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
9779-DPNEJ,0,0.0,1,1,-0.4223169455581282,1,1,0.5114448661322006,0.35638050589891795,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9805-FILKB,1,0.0,1,1,0.5549717837226001,1,1,-1.481049737066981,-0.12701597770807968,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5793-YOLJN,0,0.0,1,1,0.9214550572028734,1,0,-1.4544609850643233,0.10397129406316569,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0673-IGUQO,1,0.0,0,0,-1.2774445836787656,1,0,-1.4727407520661506,-2.4970453674520763,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4123-FCVCB,0,0.0,0,0,-0.8295205827584317,1,1,0.36853032411791364,-0.12031031452376321,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
8819-IMISP,1,0.0,0,0,-0.055833672077855064,1,1,0.5214156481331973,0.5529179547348269,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7802-EFKNY,1,0.0,1,0,-1.1145631287986442,0,1,-1.3231790220511994,-1.4954189818401333,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8311-UEUAB,0,0.0,1,1,1.4100994218432374,1,1,0.356897745116751,1.0472124833656722,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
5858-EAFCZ,1,0.0,0,0,-1.2774445836787656,1,0,-0.6750781919864114,-2.0128594714828556,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8035-BUYVG,1,0.0,1,0,0.3106496014024181,0,1,-0.7448736659933887,0.3291070756145756,1,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1163-ONYEY,1,0.0,1,1,0.35136996512244845,1,1,0.32532360211359457,0.6940233285686713,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
9787-XVQIU,1,0.0,0,0,-1.2774445836787656,1,1,0.3502505571160864,-1.6788052001459217,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8945-MUQUF,1,0.0,0,0,0.758573602322752,1,1,0.9983513871808745,0.9969993172906646,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
5656-MJEFC,1,0.0,1,1,0.3920903288424788,0,0,-0.5521052139741185,0.4379648288887365,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
6082-OQFBA,1,0.0,1,1,-0.38159658183809786,1,0,-1.4993295040688086,-0.5521040710270333,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
8051-HJRLT,0,1.0,0,0,-1.2774445836787656,1,1,0.19237984210030468,-1.7202517736609555,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8974-OVACP,0,0.0,0,0,-1.2774445836787656,1,0,-1.4827115340671475,-2.5061274553366903,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4010-YLMVT,0,0.0,0,0,0.9621754209229036,1,1,1.3905354792200795,1.1243318507149354,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1379-FRVEB,1,0.0,0,1,-0.7073594915983407,1,1,0.8720548151682491,0.21147159103765215,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
8612-GXIDD,1,0.0,1,1,-0.8295205827584317,1,1,-1.3082228490497045,-0.7665688427497023,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
6288-CHQJB,0,0.0,1,1,0.880734693482843,1,0,0.1724382780983114,0.8534405149269365,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
8160-HOWOX,0,0.0,0,0,-1.0331224013585834,1,1,0.06940686408801149,-0.5216187224335037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3023-GFLBR,0,0.0,1,1,0.025607055362205634,1,0,0.7108605061521354,0.6318873337592068,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6648-INWPS,1,0.0,1,1,-0.6666391278783103,1,0,-1.4827115340671475,-0.7108304115728692,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
4223-BKEOR,0,0.0,0,1,-0.46303730927815856,1,0,0.0029349840813665527,0.16802251423370332,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
4079-VTGLK,1,1.0,1,0,-0.0965540357978854,1,0,0.33529438411459117,0.4836988128614909,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
1763-WQFUK,1,0.0,0,0,-1.1960038562387048,1,1,-0.4740007549663106,-1.2483287842461543,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1391-UBDAR,1,0.0,0,0,-0.8702409464784621,1,0,0.2704843011081128,-0.14803377098846038,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8894-JVDCV,0,0.0,0,0,1.2064976032430856,1,1,1.6713791722481544,1.247388264411676,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
2023-VQFDL,1,0.0,0,0,-0.5851984004382496,1,0,-1.5209328650709681,-0.696948806427858,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1345-GKDZZ,1,0.0,0,1,-1.0738427650786138,1,0,-1.502653098069141,-1.3371938421877347,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2014-MKGMH,0,0.0,0,0,0.5549717837226001,1,1,1.2077378092018058,0.9748751733902457,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5628-FCGYG,1,0.0,0,0,-0.46303730927815856,1,1,0.642726829145324,0.33694372357893004,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2560-WBWXF,1,0.0,0,0,1.4508197855632678,1,1,-1.3497677740538576,0.24175007254061096,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0248-IPDFW,0,0.0,0,0,-1.2774445836787656,1,1,-0.48729513096763954,-1.9373051145491578,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7978-DKUQH,0,0.0,1,0,-0.30015585439803716,1,1,0.32698539911376057,0.35893075700478566,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4335-UPJSI,0,0.0,0,1,-0.3408762181180675,1,0,-1.4960059100684764,-0.46775167725097316,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
